# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS00D1.BIN	0:00	0	16	1FB2	フォント系	Fonts			draft	menu option, declared width 20 columns
m/MS00D1.BIN	0:00	1	28	1FB2	テーブル系	Tables			draft	menu option, declared width 20 columns
m/MS00D1.BIN	0:00	2	40	1FB2	？？？	???			draft	menu option, declared width 20 columns
m/MS00D1.BIN	0:00	3	48	1FB2	空間座標	Spatial coords			draft	menu option, declared width 20 columns
m/MS00D1.BIN	0:00	4	58	1FB2	終了	Exit			draft	menu option, declared width 20 columns
m/MS00D1.BIN	0:01	0	16	1FB2	敵フォント	Enemy font			draft	menu option, declared width 20 columns
m/MS00D1.BIN	0:01	1	28	1FB2	ＮＰＣフォント	NPC font			draft	menu option, declared width 20 columns
m/MS00D1.BIN	0:01	2	44	1FB2	背景フォント	Background font			draft	menu option, declared width 20 columns
m/MS00D1.BIN	0:01	3	58	1FB2	全画面フォント	Fullscreen font			draft	menu option, declared width 20 columns
m/MS00D1.BIN	0:01	4	74	1FB2	戻る	Back			draft	menu option, declared width 20 columns
m/MS00D1.BIN	0:02	0	2	1FBA	敵フォント表示\n	Enemy font display\n			draft	
m/MS00D1.BIN	0:02	1	58	1FB2	番号入力	Enter number			draft	menu option, declared width 20 columns
m/MS00D1.BIN	0:02	2	68	1FB2	次フォント	Next font			draft	menu option, declared width 20 columns
m/MS00D1.BIN	0:02	3	80	1FB2	前フォント	Prev font			draft	menu option, declared width 20 columns
m/MS00D1.BIN	0:02	4	92	1FB2	次距離	Next distance			draft	menu option, declared width 20 columns
m/MS00D1.BIN	0:02	5	100	1FB2	次パレット	Next palette			draft	menu option, declared width 20 columns
m/MS00D1.BIN	0:02	6	112	1FB2	ウィンドウ消去	Clear window			draft	menu option, declared width 20 columns
m/MS00D1.BIN	0:02	7	128	1FB2	戻る	Back			draft	menu option, declared width 20 columns
m/MS00D1.BIN	0:02	8	174	18	表示{08:8E}フォント番号を入力{08:4A}{08:6E}\n	Enter the font number to display\n			draft	reads: 表示するフォント番号を入力してください\n
m/MS00D1.BIN	0:02	9	254	1F82	最小値{08:55}\n	is the minimum\n			draft	reads: 最小値です\n
m/MS00D1.BIN	0:02	10	349	1FFB	フォント番号：	Font no.:			draft	
m/MS00D1.BIN	0:02	11	373	1F02	距離　（ＦＣ	Distance  (FC			draft	
