# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS7F06.BIN	0:2F	0	0	DATA	ウィットに富んだジョークを言った！		Told a witty joke!	ours		
m/MS7F06.BIN	0:A2	0	0	DATA	血だらけの手で＿何かよこした！		Held out something with a blood-soaked hand!	ours		
m/MS7F06.BIN	0:D2	0	0	DATA	息遣いが聞こえそうなくらいまで		Close enough to hear its breathing	ours		
m/MS7F06.BIN	0:D6	0	0	DATA	あっ！　タネがばれてしまった！		Ah! The trick's been found out!	ours		
m/MS7F06.BIN	0:2E	0	0	DATA	こてこてのギャグをかました！		Pulled off a real corny gag!	ours		
m/MS7F06.BIN	0:7F	0	0	DATA	意識の中に　入り込んできた！		Slipped right into its mind!	ours		
m/MS7F06.BIN	0:52	0	0	DATA	こちらへ近寄ろうとしている		It's trying to approach	ours		
m/MS7F06.BIN	0:D5	0	0	DATA	とっておきの手品を披露した		Performed a prized magic trick	ours		
m/MS7F06.BIN	0:03	0	0	DATA	＞外す仲魔を選んで下さい		>Choose the demon to remove	ours		
m/MS7F06.BIN	0:07	0	0	DATA	＞どれくらい出しますか？		>How much will you offer?	ours		
m/MS7F06.BIN	0:31	0	0	DATA	ＣＯＭＰの調子が悪い様だ		The COMP seems to be malfunctioning	ours		
m/MS7F06.BIN	0:9C	0	0	DATA	目的の相手と違ったようだ		Seems it wasn't the intended target	ours		
m/MS7F06.BIN	0:BB	0	0	DATA	お気に召さなかったようだ		Doesn't seem to have pleased it	ours		
m/MS7F06.BIN	0:CE	0	0	DATA	襲いかかろうとしている！		It's about to attack!	ours		
m/MS7F06.BIN	0:CF	0	0	DATA	こちらの動きを悟られた！		It saw through your move!	ours		
m/MS7F06.BIN	0:D1	0	0	DATA	そのまま通りすぎていった		Just walked right on by	ours		
m/MS7F06.BIN	0:DD	0	0	DATA	すがるような瞳で見ている		Looking at you with pleading eyes	ours		
m/MS7F06.BIN	0:DE	0	0	DATA	長々と説教を聞かされた！		Made to sit through a long lecture!	ours		
m/MS7F06.BIN	0:16	0	0	DATA	無視して行ってしまった		Ignored you and walked away	ours		
m/MS7F06.BIN	0:45	0	0	DATA	ガンを装備していない！		Not equipped with a gun!	ours		
m/MS7F06.BIN	0:53	0	0	DATA	攻撃しようとしている！		It's about to attack!	ours		
m/MS7F06.BIN	0:75	0	0	DATA	何も持っていなかったが		Wasn't carrying anything, but	ours		
m/MS7F06.BIN	0:76	0	0	DATA	食べ物を渡すふりをして		Pretending to hand over food	ours		
m/MS7F06.BIN	0:84	0	0	DATA	何も思い浮かばなかった		Couldn't think of anything	ours		
m/MS7F06.BIN	0:C0	0	0	DATA	恐慌状態に陥っている！		It's fallen into a panic!	ours		
m/MS7F06.BIN	0:D4	0	0	DATA	悪魔の集まる気配がする		There's a sense that demons are gathering	ours		
m/MS7F06.BIN	0:05	0	0	DATA	＞もっとやりますか？		>Keep going?	ours		
m/MS7F06.BIN	0:2D	0	0	DATA	ものすごい音痴だ！！		Terribly tone-deaf!!	ours		
m/MS7F06.BIN	0:30	0	0	DATA	今ならまだ間に合う！		There's still time!	ours		
m/MS7F06.BIN	0:4B	0	0	DATA	体が動かなくなった！		Your body froze up!	ours		
m/MS7F06.BIN	0:50	0	0	DATA	何も起こらなかった！		Nothing happened!	ours		
m/MS7F06.BIN	0:70	0	0	DATA	しばらくお待ち下さい		Please wait a moment	ours		
m/MS7F06.BIN	0:7D	0	0	DATA	覆いかぶさってきた！		It loomed right over you!	ours		
m/MS7F06.BIN	0:8F	0	0	DATA	小刻みに震え出した！		Started trembling all over!	ours		
m/MS7F06.BIN	0:9B	0	0	DATA	自我崩壊を起こした！		Its ego collapsed!	ours		
m/MS7F06.BIN	0:A1	0	0	DATA	その場に崩れ落ちた！		Collapsed right there!	ours		
m/MS7F06.BIN	0:06	0	0	DATA	＞追いかけますか？		>Chase after it?	ours		
m/MS7F06.BIN	0:21	0	0	DATA	手が付けられない！		There's just no dealing with it!	ours		
m/MS7F06.BIN	0:2B	0	0	DATA	全身全霊を込めて　		With everything you've got,	ours		
m/MS7F06.BIN	0:2C	0	0	DATA	精神に語りかけた！		Spoke straight to its mind!	ours		
m/MS7F06.BIN	0:44	0	0	DATA	気まずくなってきた		Things are getting awkward	ours		
